review_id,review_text,rating,product_name,product_category,predicted_label,confidence_score
12326995237,"Barang aman, packingnya juga rapi pake dus, pesanan lenkap thanks😇",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
15194628440,"Pelayanan jelek, produk yang dtg kurang 1 (eyeliner pinkflash). Katanya soldout dan pengembalian di selip di paket tapi pas di buka pengembaliannya tidak ada. Sudah 2 hari konfirmasi dan tanyakan solusi tapi tidak di respon terlalu banyak alasan. Pokoknya kecewa belanja disini 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9994
12136891123,"Efek:alis jadi chantiqq. Suka bgt deh!!
Kemasan:good as always
Profil Kecantikan:good for all skin tone.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
17730160458,"Kemasan:masih tersegel
Efek:pensil alis
Pengalaman Penggunaan:testur lembut",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9993
10009374273,Paketnya yang datang salah yang dikirim soft brow bukan soft black.,4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9995
25445839108,Udah ke empat kali pesan disni..matte liptx ringN...,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,neutral,0.9723
12607585554,pengiriman cepat dan warnya juga bagus cocok untuk di ombre,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
16304980472,"Aroma:harum menyeramkan
Tekstur:baguss

Wangi, kecintaanku, nyaman dipakai, semprotan aman",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
15479983592,"Kegunaan:-
Tekstur:-
Kualitas:-

Di etalase tersedia pas cek out besokx ktax habis",3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,neutral,0.6998
7736149497,"Paket sudah sampai, pengiriman juga cepat sampainya.....",4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
13728702962,"Sangat cantik dan pengiriman cepat,pekingan nya juga sangat bagus rapih dan kokoh jadi kita Tdak takut lipstiknya pecah soalnya sangat kuat",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
12366366293,"Hasil cekout ke sekian kali dan selalu puas dengan pelayanannya, packing rapi dan aman. Terimakasih",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
10121642820,"Tekstur:barang ga dikirim
Performa:jelek
Cocok Untuk:ga cocok

pesen yg warna item barangnya ga dikirim,percuma si pengiriman nya cepet kalau ga teliti,dichat ga direspon,dan 80 persen yang ngasi  bintang 1 itu pesanannya ga lengkap.apa mmng tokonya yg mau curang ya? curang ga bikin lo tmbh tajir mba",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
12455137134,"pengiriman cepat, packing rapi, harga terjangkau. terimakasih seller 🤍",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
13057278877,Belinya lip cream yang datang lip tint:(,3,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,neutral,0.9988
16139660002,"sangat buruk, barang yang dipesan ada 4 item api yang datang cuma 2 item (2 barang yang dilingkari dalam foto resi tidak ada). saya tidak punya video unboxing krn selama berbelanja di Shopee selalu aman saja tp sekarang malah ditipu sama olshop ini. jelas jelas di resi yang saya foto cuma ada dua barang yang di ceklis, dua lainnya dilingkarin. 
saranku jangan belanja di toko ini!!! dari pada kalian rugi",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
6283806658,"Warna:bgs bgt. 
Kenyamanan aplikator:mudah
Ketahanan:tahan

Cantik bgt warnanya,suka.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
17039996831,"Tekstur:b
Warna:jjejej
Kegunaan:ejejejeh",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9997
9931165117,Knp ini warna beda dari sebelumx,3,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
15597956180,"Tekstur:lembut ringan
Warna:sangat cantik buat ombre

Sy jatuh cinta sm OMG, lipstikx harum, ringan, lembut. terus tahan lama. 
matte bgt 
bklan order warna lain lagi",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
16223169741,"selalu puas belanja di omorfo, respon penjualnya jg cepat😍😍",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
13853040801,"Barangnya semua ori, bagus, kecepatan pengiriman oke, respon penjual juga sangat ramah. Aku udah beberapa kali beli disini🫶",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
9694749275,"Kualitas produk sangat baik, produk original, adminnya juga ramah. Sukses ya",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
7086939294,Pesan brown yg dkirim hitam.komplen ditolak karna tdk ad video pdhal ada foto kok itupun masih dalam kemasan paket.di chat katnya dkirim dihari yg sama pdahal tidak..kecewa !!!,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
13841549269,Pengiriman cepat. Packaging aman. Seller ramah dan amanah. Rekomen,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
23393539435,"gda foto but orii,langnganan ama ni toko",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,neutral,0.9553
7507307755,"Barangnya okey, sama seperti pensil alis pada umum, original",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
15822839484,"barang sampai tanpa lecet, pengiriman juga cepat, suka belanja di omorfo, karena harganya terjangkau, sukseskii",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
11665224826,Barang tidak sesuai dengan pesan yang di pesan 2 yang datang cuma 1.,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
7608803990,"Warna:Dua warna Sama ,10 shell,

Pesanan sudah diterima,  tapi sayang😠 kita pesan 2 dikirim, malah dikirim 1,😡 ,, tokoh ini tidak amanah",2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
16051235506,"Pesanan yg dikirim tidak sesuai , slow respon !",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
12390031430,Sudah tidak diragukan lagi ditoko ini.. sudah berapa kali pesan ditoko ini .. puass banget 🙏💖💓,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
11102157185,"Paket saya sudah sampai, cepet banget, co hari ini, bsknya sampai, thx seller",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
18386595780,Untuk ukuran dalam kota termasuk lama pengirimannya sampai 3 hari  🙏🏻,4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,neutral,0.9995
15451139970,"Tekstur:creamy
Warna:hitam
Kegunaan:pensil alis

Langsung CO 4 dapat harga 17rb...
👍👍👍",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9984
7665244196,"Pengiriman cepatt. Respon penjual baik, paling suka belanja disini",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
8050361267,"Ketahanan:bagus
Warna:cocok
Kenyamanan aplikator:nyaman, lembut

Bagus warnanya cocok di aku, cantik jadinya natural, lengkap krna udah ada rautan dan sisir alisnya",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
16118600309,"Pesanan tidak sesuai dengan yang dipesan
Kecewa banget",2,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
4227838399,Semua lengkap aman. Packaging rapi lengkap semua. Dan tidakk mengecewakan,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
10071602708,"Pengiriman cepat, pengemasan juga bagus. Lengkap. Makasih",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
15190292047,"sukaa banget belanja di sini, suer sat set bgtt😖💜💜💜💜💜",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
15278529280,"Warna:black, Brown
Kegunaan:untuk sehari²",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.7084
7324704308,"Barang bagussss lengkap, packaging amann. Pengemasan cepat makasih yah",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
14152795069,Pengirimannya lama padahal 1 kota saja,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
75427402085,"Tekstur:anjay
Aroma:anjayy
Keaslian:anjayy

Anjayy",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,neutral,0.9675
11631714114,"Profil Kecantikan:pencil Alis implora
Tips Pengguna:pake alas Bedak dulu
Manfaat:supaya kagak Jadi tuyul kudu Pake alis",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9995
16600866728,"Tekstur:aromanya wangi,sesuka itu SMA produk deodorant MA🥹🤍
Aroma:harumm,

MasyaAllah packingannya rapi betull🥹🤍suka bangett cara penjualannya ..brgnya cpt banget datang cuma2hri 🤍gak rugi psan deodorant Disni🤍🤍luvvv",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
16235304767,"kuasnya sangat bagus digunakan, mudah digunakan dalam membentuk alis.",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9996
15391131566,Tekstur:nocs,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
16033817291,"Bagus, original, pengiriman cepat, murah, banyak promo, gratis ongkir",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
15731245202,"Yang dipesan no 12, 13 malah dikirim no 13,15 apa si mengecewakan sekali",3,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
28912439704,Penipu barang datang ga sesuai pesanan malah di kasih barang bekas. Makan itu uang haram hasil nipu,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9995
6260466944,"Warna:chdhdh
Kenyamanan aplikator:xhshsh
Ketahanan:bhshshd

Pensil alis tidak di kirim,😡",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.7232
15224427988,B aja,4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
