review_id,review_text,rating,product_name,product_category,predicted_label,confidence_score
15454427608,"Aroma:Wangi
Tekstur:Cair
Kualitas:Baik

Baru pertama kali coba yg merk madeo ini dan saya suka krn ada wangi nya",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9995
29857528763,"Tekstur:tekstur cair
Cocok untuk:gaya remaja yang dinamis dan trending
Warna:sesuai ekspektasi dan menarik

Sangat puas dengan belanja di sini. 
Kualitas produk oke, pengiriman cepat. 😍",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
16312454171,Tidak di kirim,1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9994
17730160458,"Kemasan:masih tersegel
Efek:pensil alis
Pengalaman Penggunaan:testur lembut",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,neutral,0.9993
10794110145,"Barangnya mendarat dengan aman, produknya bagus sekaliii,sesuai dengan pesanan, pas sampe langsung cobaa🥰",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
63419379614,"emang udah paling bener di omorfo, pengirimannya cepat, tokonya amanah, barang datang dengan aman terlebih lagi murce",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
14660912874,pengiriman okey cepat juga packging aman facial washnya sangat cocok menurut saya bagi kulit yang kering,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9995
21341629294,Yg dtg malah gak ada bulunya 1,2,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9994
15010604313,"pesanannya sudah sampai dan barangnya sudah sesuai, pengirimannya cepat sekali huhu",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
10974701860,"Pesannya dua yg dikirim hanya satu, komplen di chat tdk direspond",2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
8271685696,"Ketahanan:sangat bagus
Warna:bagus
Kenyamanan aplikator:bagus

pokoknya bagus, sesuai gambar, terima kasih.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
3817195931,"Sudah 2 kli belanja disni, harga terjangkau dan suka skli dengan pensil alis ini",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
14620118952,"Cocok Untuk:Pemakaian sehari-hari
Performa:Baik
Tekstur:Padat

Barang sampai dengan aman, pengiriman juga sangat cpat, pokoknya langganan banget belanja di toko ini👍",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
16091638210,Pesanan sesuai dan pas. Packingnya rapi aman. Pokoknya mantap,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
25509780740,"Tekstur:cair
Aroma:wangi
Keaslian:jelas

Ass, suka beli di toko ini karena tokonya fast respon. Terima kasih",5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
10721679720,"Kuasnya lembut dan padat kak., semoga dengan kuas ini bisa membantu saya bikin alis yang cantik. 🤣🤣..",4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9995
17760993719,"Kualitas mantap, seller selalu fast respon ke pembeli. Jasa kirimnya luar biasa",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9996
15898297614,"Cocok untuk:ombre lips
Warna:espresso

kupikir msi yg coffe edition trnyata dpt yg baru
tpi ndapapa, krna warnax sesuai ttep bagus buat di ombre
thank you admin",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
47806255347,"Tekstur:sangat lembut dan wangi
Warna:sangat bagus dan sesuai dengan gambar
Cocok untuk:orang dewasa",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
33042558004,"Gak ada barangnya,, gak amanah",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
8724312581,Sangat bagussss,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
13728702962,"Sangat cantik dan pengiriman cepat,pekingan nya juga sangat bagus rapih dan kokoh jadi kita Tdak takut lipstiknya pecah soalnya sangat kuat",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
29952376107,"Ini cocok bangett untuk pemula yang baru belajar ngalis guyss, sangat recommended pokoknyaa.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
3116781085,Pesanan lengkap. Semua barangnya good 😍😍😍😍 thank you seller,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
7867859145,Packet NY sdh d Terima .. Pesanan nya juga sesuai semua nya.. Makasih seller Dan shoppe,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
16144789146,"Tekstur:cream
Cocok untuk:bibir gelap
Warna:sesuai

warnanya bagus, dan cocok untuk menutupi bibir gelap",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
12136891123,"Efek:alis jadi chantiqq. Suka bgt deh!!
Kemasan:good as always
Profil Kecantikan:good for all skin tone.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
25838761535,Udah habis berapa botol. Awet bisa buat 2 bulanan. Toko udah andalan banget. Thankyou seller. Luvvv💕,5,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
8534581809,"Ketahanan:b aja
Tekstur:baik
Warna:ok bgt

Warna merah nya seksi bgt, bgs buat ombre",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
97535041276,"tidak perlu diragukan lagi, ini sangat rekomendasi buat pecinta hada labo, harga terjangkau dan mendarat dengan aman",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
16091638216,Pesanan sesuai dan pas. Packingnya rapi aman. Pokoknya mantap,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
9025382745,"Harga murah kualitas sangat baik, pengiriman cepat dan packaging aman",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
16614198568,"Tekstur:bagus
Warna:mantap
Kegunaan:sesuai

Terimakasih seller barangnya sudah diterima, sangat sesuai yang diharapkan. Pelayanannya baik, sellernya super ramah. Saya bakal belanja lagi. Thank you.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
6351063722,"Warna:ok
Kenyamanan aplikator:ok
Ketahanan:ok

Dari dlu suka sama pensil silver dari implora. Pokoknya recommended soalnya kalau di aplikasikan dia tidak hanya warna silver tapi dia mengandung Glitter sehingga mata jadi lebih indah",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
10645342219,"Ga pernah ngecewain sih omorfo dari segi harga dan kualitas dari barang yg dijual, suka terus sama toko ini",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
10293972299,Bgus hitamx pekat mantaap,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
30364636481,"Hada labo the best. Selalu suka sama produknya, yg ini lembut gk bikin muka kering",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
16934553497,"Anda bisa membatalkan langganan YouTube Premium kapan saja, tergantung cara Anda berlangganan:
Jika Anda berlangganan melalui Apple Store atau Google Play Store, Anda perlu mengakses akun toko Anda untuk menonaktifkannya.
Jika Anda berlangganan",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,neutral,0.9996
12835887747,Cakeppp bangettt warna nya,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
14381580313,"Efek:Sangat pigmented
Pengalaman Penggunaan:Bagus
Manfaat:Tahan di bibir

Woyyy kemana aja aku baru coba shade espresso ini, jujurly bagus banget di ombre ini mah. Udah murah gak geser pun. Pliss kalian wajib coba ini kalau mau ombre. Coba gabungan make over crayon shade sky + omg espresso beuhhhh mantappp",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
31690821066,pesannya no 13 malah dikirim yang 14 haddehhh mana pesanan orang lagii,1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
31219575659,"bagus barangnya, murah lg hrgnya.. rapi packing nya.. thanks seller 👍",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
15597956180,"Tekstur:lembut ringan
Warna:sangat cantik buat ombre

Sy jatuh cinta sm OMG, lipstikx harum, ringan, lembut. terus tahan lama. 
matte bgt 
bklan order warna lain lagi",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
15731245202,"Yang dipesan no 12, 13 malah dikirim no 13,15 apa si mengecewakan sekali",3,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
16033817291,"Bagus, original, pengiriman cepat, murah, banyak promo, gratis ongkir",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
11939253852,"suka banget sama lip cream OMG apalagi yang nomor 14 sama 15 enak banget diliatnya kalau di ombre, btw udah dua kali loh mesen di sini hehe",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
15927585497,"produk oke, terimakasih seller….. pengirimannya cepat dan sesuai",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9995
15387500595,Mamaku cocok pake ini suka karena lembut dan teksturnya bagus harus beli dan murah,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9995
15066867202,"Bagus, sukak beki di toko inii ( maaf fto ga sesuai)........",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9995
13372062352,Cocok Untuk:pengiriman sangat baik dan kemasan aman produk sangat bagus,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
13560400966,Makasih kakak . Barangnya sudah sampai 😍😍😍,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9995
14257849079,"Cocok Untuk:semua warna kulit
Tekstur:creamy
Performa:cantik

dari packagingnya  ada dosnya, suka sama warnanya",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
13833438095,"sesuai pesanan, cepat sampai, admin ramah, thank you seller🫰🏻",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9995
12890469949,"Performa:oke
Cocok Untuk:smua warna kulit
Tekstur:sangat bagus untuk di ombre

Suka banget sma lipstiknya ngak mudah hilang dan waterproof jga jdi tahan lama",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9995
25485726083,"Suka banget sama lipstik ini! Warna-nya pigmented banget, sekali aplikasinya langsung keluar warnanya.
Teksturnya matte, tapi gak bikin bibir kering. Cukup nyaman dipakai, dan yang paling aku suka, lipstik ini tahan lama banget! Bisa makan dan minum tanpa transfer atau pudar, meski sedikit ada luntur di bagian dalam bibir.",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
