review_id,review_text,rating,product_name,product_category,date_review
36910318821,"Tekstur:gjls
Aroma:gj
Keaslian:gj

sumpahhh mlss bngtt yg di pesan apa yang dikirim apaa,mana d chat tdk d blsbls lgi,kecewa bnget deh, pelayanannya jga 0. nggaa lagi belanja online d sini,,yg ad kita yg rugii bukan tokonya. bintang mines 1 sih ini toko!!!!!!!!!
hua bukan hanya sekali bgini",1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-04-12
16475867743,"Aroma:bagus
Tekstur:tidak lengket
Keaslian:asli

Belinya 2 yang datang cuma 1",2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-06
99087495612,Tekstur:aromanya menyengat,2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2026-05-25
70688275809,Ga bisa di semprot,2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-08-30
16701008822,Beli 3 koq datangnya 2...,2,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-24
16373226084,"Aroma:wangi
Tekstur:tdk lengket
Keaslian:asli

bagus barangnya datang sesui pesanan",3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-01
16608711265,Makasih untuk tokohnya semoga selalu amanah berpka.kali sudah pesan ngak pernah kecewa,3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-16
16310632592,"Barang sih ok ok aja,tapi sayang pengiriman nya lamaaa bangetttttttt,seller nya juga gak ramah..",3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-26
89920131451,"adminnya malas melayani dan terlalu lama kirim barang, konfirmasi tdk ada stok ulang2",3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2026-02-25
16798050831,Kalau yang ini barangnya ada,3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-28
16295454949,"Aroma:bgus
Tekstur:ok
Keaslian:100%",3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-25
16372750585,Baik,3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-01
15588405279,Kukira dapat 2pcs. Ternyata 1 aja,3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-06-21
16586533036,Slow respon,3,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-15
16333354983,"Wangi:wangi
Pengalaman Penggunaan:menahan bau badan

Pengemasan rapi, dan diskonnya besar""an banget",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-28
16423706590,"Aroma:harum n tahan lama wanginya
Tekstur:lembut
Keaslian:ori insyaAllah

Pokokx mantul deh belanja di sini respon penjual cepat bgt kurir jg lancar semoga terap amanah thanks",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-04
16164146370,"Aroma:harum menyenangkan
Tekstur:tekstur cair

Tahan lama tdk bikin bau badan",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-13
16331807172,"May deonya enak di pakainya dan tahan lama, tidak bau di saat di pakai",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-28
16902544454,"Tekstur:nyaman
Aroma:menyegarkan
Keaslian:ori

Pokokx produk ini sangat bagus, nyaman di pakai, n tahan lama,teksturx juga lembut ,mudah di pakai",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-02
16178975721,"Barang TDK sesuai,sy pesan madeo spray 3 yg DTG cmn 1.truss Kanton dlmx SDH robek.pdahal sy SDH 2x belanja ditokoh ini.knp begini 😬",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-14
16171658276,"Aroma:wangi
Tekstur:cair
Keaslian:asli

ini finish nya kalau udh meresap, matte powdery gitu. nggak begitu tahan keringat sama bau sih, tp okelah",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-13
16436896198,"Aroma:harum dan tahan lama
Tekstur:lembut
Keaslian:produk autentik

Sudah lama Sy gunakan produk ini,beneran bsa menghilangkan bau keti dan TDK bikin keti jdi hitam",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-05
16094078532,"Aroma:..
Tekstur:..
Keaslian:..

bagaimana ini kak knpa barang yang saya terimah  tidak cukup padahal yang saya pesan 5 knpa yang tiba 1 ji saja",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-07
25454075193,"Tekstur:nyaman dan halus
Aroma:memiliki wangi yang enak dan swgar
Keaslian:asli mah ini",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-12-27
16614617925,"Tekstur:sangat lembut dan nyaman
Aroma:sangat harum
Keaslian:terjamin asli

Dapat mengurangi keringat dan bau badan",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-17
72861457878,"Tekstur:cairan sangat ringan seperti air
Aroma:sangat harum
Keaslian:produk sesuai deskripsi",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-09-12
87539550465,"Tekstur:cair
Aroma:netral
Keaslian:barang original

Alhamdulillah toko langganan buat beli skincare",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2026-02-04
16615495595,"Barang udah sampai dari kemarin tgl 15 tapi baru kasih ulasan hari ini. Barang sesuai pesanan, lengkap, packingan lumayan. Tokoh amanah",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-17
16678692867,"Tekstur:cair
Aroma:memiliki wangi dan aroma yang menyenangkan
Keaslian:terjamin asli",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-22
16532515999,"Aroma:wanginya manis
Tekstur:teksturnya tidak lengket
Keaslian:produknya ori!!!",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-11
16388820968,Alhamdulillah pesanan telah di terima dgn keadaan baik dan sesuai..sehari sdh sampai ...thanks utk tokonya dan shopee..,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-02
16468747753,"Aroma:harum
Tekstur:cair

Pertama kali beli deodorant spray....
Semoga cocok",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-06
16639329328,"Tekstur:menyenangkan dan sesuai harapan
Aroma:wangina enak banget
Keaslian:okesih",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-19
16613914550,Brang sampai sesuai harapan. Expired masih lama 2026,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-17
19963935411,"Tekstur:cair
Aroma:wangi
Keaslian:asli

Bagus banget deodoran madeo , cpt kering dan TDK bikin bau ketek",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-11-30
16957077294,"Tekstur:cair

Harga termurah dri toko lain",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-05
16149541622,"Aroma:harus
Keaslian:terjami asli

Bagus bngat dengan harga murah tapi barangnya tidak mengecewakan packingan rapi juga",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-11
16240592599,Alhamdulillah paket tiba dengan sangat baik tanpa ada kurang satupun.,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-20
16608667751,"Tekstur:menyengangkan
Aroma:wangi yang manis
Keaslian:asli

Cocok buat ketiak dan wangi",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-16
17314967041,"Tekstur:lembut nyaman
Aroma:sangat harum.. suka banget

Bgus . Nyaman di pakai dan  harum",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-23
16291974319,"Walaupun barangnya tdk ada tapi sudah ada pertanggungjawaban dari tokonya berupa pengembalian dana. Lain kali kalau ada kejadian seperti ini lagi langsung ditindak yah min, jangan suka PHP konsumen.
Terima kasih admin.
Semoga jadi pembelajaran kedepannya yah.",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-25
16314090354,"Pengiriman lambat,suka sebenarnya sama ini toko tapi sayang pengiriman nya lama padahal sekota,,,semoga kedepannya bisa lebih cepat lagi biar bisa jadi langganan🥹",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-27
17179317329,"Dipakai malam sebelum tidur, bikin ga bau beberapa hari meski ga pake deodorant",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-15
99023491017,saya kira dapat 2 😭😭😭,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2026-05-22
16154941352,Alhamdulillah paketnya udah sampai dari kemarin cuman baru hari ini baru sempet kasih ulasan,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-12
27953012000,"Selalu saja paket sy di kirim di malam hari. Jam tidur kyrir tlp2.. Payment dari siang, paket di kirim di malam hari. Tolonh perbaiki cara kerja anda.",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-01-12
21347873330,Pesanya madeo yg datang haideo🙂‍↔️,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-12-09
32438397435,Ini pembelian yg ke 2 kalinya dan tdk prnah mengecewakan,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-03-08
16563950305,"Aroma:harum vanilla
Tekstur:cair
Keaslian:terivikasi

Alhamdulillah,
Pesanan sudah diterima",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-13
17614486127,"Tekstur:nyaman
Aroma:menyegarkan
Keaslian:terverifikasi",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-30
16637581669,"Tekstur:lembut
Aroma:mnyenangkan
Keaslian:asli

Bagus",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-19
16676945550,Bagus,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-22
16914598018,Kurang tahan lama sih menurutku,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-10-02
22916628514,Bagus yah,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-12-16
16348366522,"Aroma:harum
Tekstur:nyaman",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-30
26515157196,Sesuai,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-01-06
16303250775,"Aroma:bagus
Tekstur:cair",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-26
34165572663,"Tekstur:bagus
Aroma:wangi
Keaslian:tahan",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-03-26
68928166080,Suka bngt sama wanginya❤❤❤,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-08-20
16245538727,Belum di coba,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-20
16776452841,"Tekstur:lembut dan tidak. menimbulkan rasa lengket
Aroma:memiliki wangi yang eank dan mnyegrkan
Keaslian:produk autentik

saya udah sering pakai.. enak bagt di pkainya hempas baubadan taha  di pakai seharian",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-27
16707131498,sangat bagus sangat baik. terimakasih seller ramah semoga amanah dan tidak menjual produk palsu ya,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-24
16782542730,seperti biasa bagus cukup baik semoga ori agar seller dapat berkah nya juga,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-27
16723982301,"Tekstur:cair
Aroma:mengatasi keringat dan wangi
Keaslian:terverifikasi

bru pertma kali pakai wanginya enak smoga cocok ..........",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-26
16181455279,"Aroma:harum dan tahan lama

Cocok digunakan aktivitas olahraga dan bau keringat tidak ada",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-08-14
75356206941,Tekstur:bagus,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2025-09-30
16698897787,"Tekstur:baik
Aroma:baik
Keaslian:original",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-09-24
15162326478,Bagus,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,2024-05-11
96082460401,Produknya oke tapi packing nya astagafirullah cuman pakai plastik ngak di plaster tandanya jadi bocor ngak lagi beli di sini pertama dan terakhir,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2026-04-17
13811226610,Adminnya di chat ga respon* padahal mau tanya soal produknya aja wkwk ga good bgt. Hadalabo face wash disini beda teksturnya yg bisanya saya pake teksturnya creamy tapi hadalabo disini bertekstur dan ada bulir*nya terus padat bikin mukaku kusam. Saya komplain di chat bertanya tapi adminnya slow ress bgt.,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2024-01-08
62732328807,"kemarin pas check out barang masih tersedia. setelah barangnya mau dikirim, stock nya habis jadi nya di ganti facial wash nya ke ukuran lain dari 100ml ke 50ml, dan minta pengembalian sisa dana. pihak toko nya setuju, eh tapi sampai sekarang belum ada dana nya dikembaliin dari tgl 10, sudah lelah nungguin nya. semoga ini bisa jadi bahan evaluasi bagi pihak toko nya, karena sangat merugikan orang lain.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2025-07-23
16895233274,"Tekstur:ga sesuai
Keaslian:ga sesuai

Yang dioesan kain yg datang juga lainn, yg dioesan moustutizer yg datang malah face wash",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2024-10-02
16139660002,"sangat buruk, barang yang dipesan ada 4 item api yang datang cuma 2 item (2 barang yang dilingkari dalam foto resi tidak ada). saya tidak punya video unboxing krn selama berbelanja di Shopee selalu aman saja tp sekarang malah ditipu sama olshop ini. jelas jelas di resi yang saya foto cuma ada dua barang yang di ceklis, dua lainnya dilingkarin. 
saranku jangan belanja di toko ini!!! dari pada kalian rugi",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2024-08-11
16423428798,Produknya udah sesuai TAPI pengiriman nya lama banget untuk yg 1 kota yang biasanya pesan hari ini besok dah sampai,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2024-09-04
86114680065,"Tekstur:seperti biasq

IH SUMPAHH AKU  NYESEL BGTT BELI DISINIIII AKHHHH MASA MOIST NYA BAUUU SIHH???? EMANG GAK KADALUWARSA TPI AKU CEK KADALUARSANYA JG MASIH LAMA... PAS AKU PAKE KO KEK GNI BAUNYA WEEE??!!! HHUEKKK EMANG AWALNYA UDAH CURIGA BARUSAN AKU LIAT HADALABO DI LAKBAN GITU KEMASANNYA PAKAI SOLASII KERTAS KEKK WHATTT?!??! TAU AHHHH NYESEL BGTTT😭😭😭😭 PRETTTT TOKONYA TERKENAL PADAHALLL",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2026-01-22
30568152728,"pas mau CO stok barangnya masih ada, tp ketika udh CO stok barangnya ternyata udah abis. mengecewakan. admin nya jg ga jelas bgt sumpah, udh konfirmasi utk ganti varian malah ngirim kertas ribet yg hrs melalu s-pay",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2025-02-09
84172567308,"sering belii facewash ditoko omorfo, tapi kali ini bener² kecewaa soalnya pas sampee isinya tdk full seperti biasanya isinya hanya setengah trus juga bagian dalam tutupnya gk ada segel nyaa biasanya adaa dibuka sebelum dipake.
prduk lain yg saya pesann amannn, cuma bagian facewash ini ajah",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2026-01-05
48126100455,Barang tdk dikirim 5pcs. Dan tdk direfund. Respon lama. Trimkasih,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2025-06-11
42089307118,"Pesen hadalabo kosong, terus disuruh ganti, ganti Himalaya kosong lagi, bukan masalah uangnya diganti kak, tp tolong produk dicek stoknya.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,2025-05-13
